movie_id,actor_id,character,cast_order
74461,133212,Joe,1
74461,54881,Gwen,2
74461,18324,Eric,3
74461,59237,Beth,4
144336,1100,John 'Breacher' Wharton,0
144336,65731,James 'Monster' Murray,1
144336,175826,Lizzy Murray,2
144336,20580,Joe 'Grinder' Phillips,3
144336,6195,Jackson,4
41109,35742,Don,0
41109,77234,Roma,1
41109,35779,Vardaan,2
41109,55063,Ayesha,3
41109,53675,Sameer Ali,4
141043,517,Martin Sharp,0
141043,84497,J.J. Maguire,1
141043,17606,Jess Crichton,2
141043,3051,Maureen Thompson,3
141043,4783,Chris Crichton,4
246320,59031,Didier Latour,0
246320,41029,Bernard Latour,1
246320,41878,Pascal Latour,2
246320,583401,Michael Rossignol,3
246320,1281819,Sarah,4
197082,8925,Vanda,0
197082,8789,Thomas,1
143049,34847,Amy Anderson,0
143049,55089,Alex,1
143049,3036,Rat Billings,2
143049,19497,Rubia,3
143049,82663,Candace,4
157834,27319,Qohen Leth,0
157834,11207,Joby,1
157834,59373,Bainsley,2
157834,1105079,Bob,3
157834,1892,Management,4
226857,61363,David Elliot,0
226857,1014932,Jade Butterfield,1
226857,418,Harry Elliot,2
226857,55899,Keith Butterfield,3
226857,1078568,Jenny,4
137321,72466,Peter Lake,0
137321,567269,Beverly Penn,1
137321,934,Pearly Soames,2
137321,227,Isaac Penn,3
137321,6161,Virginia Gamely,4
146375,78423,Ousmane Diakhité,0
146375,93532,François Monge,1
146375,17475,Yasmine,2
146375,7278,Daniel Cardinet,3
146375,458904,Giovanni / Nabil,4
157847,2963,Joe Ransom,0
157847,1034681,Gary,1
157847,98804,Willie,2
157847,969635,Merle,3
157847,71565,Lacy,4
133441,1210488,Cecile Skog,0
133441,1210489,Himself,1
133441,1210490,Himself,2
210047,59860,Chloe,0
210047,17419,Topo,1
210047,130253,Billy,2
210047,973998,Sophia,3
210047,57387,Donnie,4
17684,51100,"Choukri, alias Chouchou",0
17684,4275,Stanislas de la Tour-Maubourg,1
17684,1958,Père Léon,2
17684,20442,Frère Jean,3
17684,20080,Le docteur Nicole Milovavovich,4
249923,51383,Barry,0
249923,87822,Desmond,1
249923,66446,Melanie Miller,2
249923,74930,Rafe,3
249923,1268728,Rachel,4
222899,55638,Bernie,0
222899,8177,Danny,1
222899,35705,Joan,2
222899,52847,Debbie,3
222899,4443,Casey McNeil,4
120467,5469,M. Gustave,0
120467,1291350,Zero Moustafa,1
120467,1164,Mr. Moustafa,2
120467,8789,Serge,3
120467,3490,Dmitri,4
201086,40477,Drew,0
201086,6972,Ron Parfitt,1
201086,80591,Julia,2
201086,11109,Bruce,3
201086,139549,Gary,4
13934,15897,Mater,0
13934,887,Lightning McQueen,1
13934,15902,Sheriff,2
13934,5149,Sally Carrera,3
13934,3636,Doc Hudson,4
13061,10872,Remy,0
13061,21198,Emile,1
13061,7962,Linguini,2
13061,74138,Norwegian Rat,4
13061,32535,Director Voice,6
24589,10,Dug / Alpha (voice),0
24589,18792,Beta (voice),1
24589,7960,Gamma (voice),2
24589,68812,Carl Fredricksen (voice) (uncredited),3
24589,80676,Russell (voice) (uncredited),4
248507,37627,Romain Faubert,0
248507,22306,Dr Dimitri Zvenka,1
248507,129168,Anna Zvenka,2
248507,34259,Anton Miroslav,3
248507,64590,Norah Zvenka,4
183836,4275,Gilbert,0
183836,146359,Thomas,1
183836,81821,Suzanne,2
183836,132431,Lola,3
183836,82302,Carl,4
220286,109,Tom Selznick,0
220286,3036,Clem,1
220286,66442,Ashley,2
220286,85718,Wayne,3
220286,58356,Emma Selznick,4
225565,29222,Jason,0
225565,996701,Daniel,1
225565,135651,Mikey,2
225565,17606,Ellie Andrews,3
225565,1110405,Chelsea,4
157336,10297,Joseph Cooper,0
157336,83002,Murph Cooper,1
157336,1813,Dr. Amelia Brand,2
157336,3895,Professor John Brand,3
157336,1893,Tom Cooper,4
160070,11617,Lara Slate,0
160070,28412,Maddie Slate,1
160070,71810,Janet Slate,2
160070,43265,Mark Taylor,3
160070,4942,Detective,4
19325,52718,Jaller (voice),0
19325,74362,Toa Kopaka / Hewkii (voice),1
19325,33053,Hahlii (voice),2
19325,106828,Takua / Toa Takanuva (voice),3
19325,74363,Toa Tahu / Toa Onua / Grallock The Ash Bear (voice),4
192102,1269,Ethan Renner,0
192102,55085,Vivi Delay,1
192102,130640,Zooey Renner,2
192102,935,Christine Renner,3
192102,18818,The Albino,4
205724,15111,Storm,0
205724,11702,Chris,1
205724,80595,Phil,2
205724,109869,Brenda,3
205724,222141,Lisa,4
225574,3896,Bill Marks,0
225574,1231,Jen Summers,1
225574,59233,Tom Bowen,2
225574,70904,Nancy,3
225574,77277,Zack White,4
158907,529,Keith Reynolds,0
158907,72855,Sophie,1
158907,39388,Megan Reynolds,2
158907,1110405,Lauren Reynolds,3
158907,6677,Peter Sebeck,4
198375,19588,Takao Akizuki (voice),0
198375,119143,Yukari Yukino (voice),1
198375,129960,Takao's Mother (voice),2
198375,1124542,Shouta Akizuki (voice),3
198375,1247771,Rika Teramoto (voice),4
53182,38664,Themistocles,0
53182,10912,Artemisia,1
53182,17286,Queen Gorgo,2
53182,208296,Scylias,3
53182,1371,Dillios,4
202141,1277411,Himself,1
202141,1277413,Himself,2
202141,1277414,Himself,3
202141,1360805,Herself,4
202141,1360806,Herself,5
204349,53891,Samantha,0
204349,86923,Sam's Mom,1
204349,1186711,Nikki,2
204349,1186712,Alice,3
204349,1186713,Riley,4
242076,3036,Jack,0
242076,520615,Rivka,1
242076,380,Dragna,2
242076,1064,Ned,3
242076,10862,Larson,4
47626,449,Hiccup (voice),0
47626,17276,Stoick (voice),1
47626,24264,Gobber (voice),2
47626,59174,Astrid (voice),3
47626,21007,Snotlout (voice),4
248774,213001,Donna Stern,0
248774,496470,Max,1
248774,12930,Nellie,2
248774,1304331,Ryan,3
248774,25214,Gene,4
175291,60846,Craig,0
175291,58019,Vince,1
175291,60072,Violet,2
175291,28638,Colin,3
175291,133401,Audrey,4
196024,1018,Carl Mørk,0
196024,57012,Assad,1
196024,1017,Merete Lynggaard,2
196024,1013156,Uffe Lynggaard,3
196024,64122,Marcus Jacobsen,4
21788,474803,Manfred,0
21788,586757,Marianne,1
21788,236119,Thomas,2
21788,10500,Mme Drohne,3
21788,16927,Le général Igor,4
256731,2876,Jesse Weiland,0
256731,5293,Bud Carter,1
256731,2203,Daniel Kiersey,2
256731,20189,Lynn Weiland,3
256731,59238,Martin Fitch,4
82703,15232,Mr. Peabody (voice),0
82703,558928,Sherman (voice),1
82703,42160,Penny Peterson (voice),2
82703,19,Ms. Grunion (voice),3
82703,475512,Paula Peterson,4
97370,1245,Laura,0
97370,136796,The Swimmer,1
97370,1034704,Andrew,2
97370,1047642,The Quiet Man,3
97370,1047643,The Nervous Man,4
136797,84497,Tobey Marshall,0
136797,55470,Dino Brewster,1
136797,17606,Julia Maddon,2
136797,17838,Finn,3
136797,72985,Joe Peck,4
242042,38940,Daisy,0
242042,100,Jay Wheeler,1
242042,18999,Dr. Bertleman,2
242042,4515,Jason Wheeler,3
242042,20879,Mrs. Wheeler,4
177494,40462,Veronica Mars,0
177494,158095,Logan Echolls,1
177494,15029,Keith Mars,2
177494,84300,"Stosh ""Piz"" Piznarski",3
177494,1180945,Wallace Fennel,4
209403,23532,Guy Trilby,0
209403,17696,Jenny Widgeon,1
209403,935701,Chaitainya,2
209403,4492,Dr. Bowman,3
209403,19,Dr. Bernice Deagan,4
235260,173150,"Mary, Mother of Jesus",0
235260,647347,Jesus,1
235260,130464,Claudia,2
235260,1070749,Peter,3
235260,574378,Mary Magdalene,4
58767,1954,Richard Miller,0
58767,49487,Col. Hans Jaeger,1
58767,228371,Sgt Brandon Beckett,2
58767,109653,Martin Chandler,3
58767,147232,Lieutenant Ellen Abramowitz,4
83201,3131,Puss in Boots (voice),0
83201,58723,Captain Of The Guard / Paolo The Squire (voice),1
83201,12098,Food Prisoner (voice),3
83201,118489,Water Prisoner (voice),4
83201,150869,Toilet Paper Prisoner (voice),5
134350,2541,Muto,0
134350,58596,Ikegami,1
134350,1018945,Mitsuko Muto,2
134350,587658,Shizue,3
134350,1098600,Director Hirata,4
236737,224731,Amaia,0
236737,1271600,Rafa,1
236737,24977,Koldo,2
236737,102222,Merche,3
236737,35722,Joaquín,4
186971,1019,Michael Kohlhaas,0
186971,228884,Lisbeth,1
186971,132182,Judith,2
186971,2310,The Governor,3
186971,27978,The Theologist,4
192577,46364,Captain Harlock (voice),0
192577,133168,Yama (voice),1
192577,84028,Miime (voice),2
192577,146785,Yattaran (voice),3
192577,1184807,Tori-san (voice),4
100402,16828,Steve Rogers / Captain America,0
100402,2231,Nick Fury,1
100402,1245,Natasha Romanoff / Black Widow,2
100402,4135,Alexander Pierce,3
100402,60898,Bucky Barnes / Winter Soldier,4
209276,85065,Eric Love,0
209276,77335,Neville Love,1
209276,36669,Oliver Baumer,2
209276,971049,Tyrone,3
209276,109833,Spencer,4
86834,934,Noah,0
86834,6161,Naameh,1
86834,10990,Ila,2
86834,33235,Ham,3
86834,4173,Methuselah,4
227783,21200,Surly (voice),0
227783,25541,Andie (voice),1
227783,18269,Grayson (voice),2
227783,3896,Raccoon (voice),3
227783,32747,King (voice),4
257346,186341,Natasha Romanoff / Black Widow (voice),1
257346,1681,Frank Castle / The Punisher (voice),2
257346,224454,Nick Fury (voice),3
257346,89832,Elihas Starr (voice),4
257346,126690,Cain (voice),5
204668,1186996,Sébastien,0
204668,10698,César,1
204668,71038,Il dottor Guillaume,2
204668,576029,André,3
204668,1073985,Il tenente Peter,4
56415,70165,Momon Vidal,0
56415,10698,Serge Suttel,1
56415,6018,Christo,2
56415,71038,Momon Vidal jeune,3
56415,66029,Commissaire Max Brauner,4
12685,21430,Rayne,0
12685,237445,Sniper Natalia,1
12685,15661,Doctor Mangler,2
12685,569956,German Soldier,3
12685,60650,Commandant Ekart Brand,4
17456,21430,Rayne,0
17456,12714,Billy the Kid,1
17456,60650,Pat Garret,2
17456,32205,Muller,3
17456,23791,Newton Piles,4
155084,4451,Elliot,0
155084,111518,Michael,1
155084,210773,Shelby,2
155084,2372,Det. Chilcoat,3
155084,3201,Vogler,4
188207,34502,Hercules,0
188207,934219,Sotiris,1
188207,1165384,Hebe,2
188207,78110,King Amphitryon,3
188207,228969,Queen Alcmene,4
145220,17835,Dominic Badguy,0
145220,15232,Jean Pierre Napoleon,1
145220,56323,Nadya,2
145220,64180,Kermit the Frog / Foo Foo / Statler / Beaker / Lips / Rizzo the Rat / Link Hogthrob / The Newsman (voice),3
145220,97185,Miss Piggy / Fozzie Bear / Animal / Sam Eagle (voice),4
192134,9642,Dom Hemingway,0
192134,76961,Mr. Fontaine,1
192134,20766,Dickie Black,2
192134,1186080,Nightclubber,3
192134,1223786,Evelyn,4
89237,936970,Rachel,0
89237,28042,Clyde,1
89237,19977,Mr Will,2
89237,32029,Tim,3
89237,36216,Gay Lynn,4
190955,2296,Chris Pierzynski,0
190955,8289,Frank,1
190955,8293,Monica,2
190955,18973,Natalie,3
190955,8691,Vanessa,4
9753,1954,Jack,0
9753,38561,Jennifer,1
9753,58970,Manuel,2
9753,58971,Bill,3
9753,58972,Gail,4
252607,1165008,Alex,0
252607,24893,Antoine,1
252607,453272,Sandra,2
252607,136489,Sophie,3
252607,587159,Monica,4
138222,15033,Scott,0
138222,76999,Kristin,1
138222,51383,Lumpy,2
138222,56542,Ramsey,3
138222,56881,Gail,4
174675,1046143,Ava,0
174675,10881,Vincent,1
174675,47698,Thomson,2
174675,578690,Implant Soldier Harris,3
174675,563559,James,4
256474,78452,Ava,0
256474,55086,Derek Grant,1
256474,40481,Chief Ramón Garza,2
256474,11160,Big Biz,3
256474,4515,Robert Grant,4
170689,56024,Moïse / Grégory Liubov,0
170689,17522,Alice,1
170689,3129,Rostovsky,2
170689,23671,Sandra,3
170689,120243,Khorzov,4
38626,52890,Moist von Lipwig,0
38626,20277,Reacher Gilt,1
38626,4391,Lord Vetinari,2
38626,120931,Miss Criplock,3
38626,120932,Adora Belle Dearheart,4
193612,15440,Professor Coupland,0
193612,237455,Brian McNeil,1
193612,1173984,Jane Harper,2
193612,990300,Kristina Dalton,3
193612,1267122,Harry Abrams,4
200505,1269,Sonny Weaver Jr.,0
200505,9278,Ali,1
200505,11824,Brian Drew,2
200505,16431,,3
200505,53256,Earl Jennings,4
180299,113732,Rama,0
180299,1290939,Ucok,1
180299,1154465,Eka,2
180299,1155281,Bangun,3
180299,142018,Bejo,4
102382,37625,Peter Parker / Spider-Man,0
102382,54693,Gwen Stacy,1
102382,134,Max Dillon / Electro,2
102382,122889,Harry Osborn / Green Goblin,3
102382,55152,Richard Parker,4
251519,183812,Bruce Wayne / Batman (voice),0
251519,1164238,Robin / Damian Wayne (voice),1
251519,13638,Slade Wilson / Deathstroke (voice),2
251519,54882,Talia al Ghul (voice),3
251519,4808,Ra's al Ghul (voice),4
157832,2039,Father James Lavelle,0
157832,40477,Jack Brennan,1
157832,17521,Fiona Lavelle,2
157832,49735,Dr. Frank Harte,3
157832,7028,Michael Fitzgerald,4
157547,543261,Kaylie Russell,0
157547,1017347,Tim Russell,1
157547,51798,Marie Russell,2
157547,98050,Michael Dumont,3
157547,51792,Alan Russell,4
249660,51965,Professor Radisson,0
249660,226371,Josh Wheaton,1
249660,116431,Reverend Dave,2
249660,21721,Mark,3
249660,1357480,Kara,4
244509,53820,Richard Dane,0
244509,25129,Jim Bob,1
244509,9880,Russell,2
244509,5025,Ann Dane,3
244509,67580,Ray Price,4
197796,1925,La bête,0
197796,121529,La belle,1
197796,18177,Belle's father,2
197796,17093,Perducas,3
197796,1282702,Astrid,4
179538,112901,Jose,0
179538,82700,Antonio,1
179538,2744,Graciana Barrenetxea,2
179538,111090,Luismi,3
179538,512958,Eva,4
172385,44735,Blu (voice),0
172385,1813,Jewel (voice),1
172385,41087,Linda (voice),2
172385,134,Nico (voice),3
172385,1271,Eduardo (voice),4
226448,35028,Rebecca Porter,1
226448,51991,Dylan Kershaw,2
226448,59252,Donna,3
226448,722,Diane,4
226448,11365,Phillip,5
214030,1241,Fioravante,0
214030,1243,Murray,1
214030,65007,Avigal,2
214030,23626,Dovi,3
214030,4430,Dr. Parker,4
157353,85,Dr. Will Caster,0
157353,6162,Max Waters,1
157353,15556,Evelyn Caster,2
157353,51072,Bree,3
157353,192,Joseph Tagger,4
167575,21320,Marybeth,0
167575,62596,Victor Crowley,1
167575,16170,Sheriff Fowler,2
167575,86923,Amanda,3
167575,51300,Hawes,4
236751,17141,Todd Burpo,0
236751,17521,Sonja Burpo,1
236751,1271809,Colton,2
236751,19159,Jay Wilkins,3
236751,945302,Mr. Jackson,4
193610,6941,Carly Whitten,0
193610,41087,Kate King,1
193610,974317,Amber,2
193610,25129,Frank,3
193610,12795,Mark King,4
184345,9562,Malcolm,0
184345,56824,Megan,1
184345,154000,Kisha,2
184345,86498,Miguel,3
184345,1294,Noreen,4
12242,21702,Mulan,0
12242,14592,Shang,1
12242,71857,Mushu,2
12242,140,Mei,3
12242,7420,Yao,4
203739,1059597,Rose Hathaway,0
203739,1192759,"Vasilisa ""Lissa"" Dragomir",1
203739,562730,Dimitri Belikov,2
203739,1192761,Christian Ozera,3
203739,18182,Headmistress Kirova,4
254473,8167,Damien Collier,0
254473,62439,Lino,1
254473,150,Tremaine,2
254473,112692,Yeti,3
254473,54793,George the Greek,4
152792,368,Pam Hobbs,0
152792,5472,Ron Lax,1
152792,175826,Vicki Hutcherson,2
152792,32203,John Fogelman,3
152792,79072,John Mark Byers,4
145247,74699,Allan Karlsson,0
145247,282449,Julius,1
145247,1314260,Benny,2
145247,135692,Gunilla,3
145247,92429,"Gunnar ""Gäddan"" Gärdin",4
210479,2524,Ivan Locke,0
210479,47720,Katrina (voice),1
210479,125660,Donal (voice),2
210479,39187,Bethan (voice),3
210479,1136406,Eddie (voice),4
242310,2963,Paul Maguire,0
242310,1189982,Caitlin Maguire,1
242310,50347,Vanessa Maguire,2
242310,53,Francis O'Connell,3
242310,2047,Detective St. John,4
76649,239019,Milo,0
76649,530,Aurelia,1
76649,70456,Cassia,2
76649,31164,Atticus,3
76649,51989,Ariadne,4
44269,23383,Lila,0
44269,114953,Ely,1
44269,130664,Carole,2
44269,19163,Agathe,3
192813,4515,Gabe,0
192813,780,Justin,1
192813,211647,Jade Jacobs,2
192813,1188310,Craig Carson,3
192813,1188311,Leo Karst,4
195589,19274,Mac Radner,0
195589,29222,Teddy Sanders,1
195589,9827,Kelly Radner,2
195589,54697,Pete Regazolli,3
195589,198150,Jimmy Blevins,4
191720,55119,,0
191720,70181,,1
191720,9136,,2
191720,1551395,Himself,3
191720,85148,,4
174316,15033,Sam Newman,0
174316,38940,Birdie Hazel,1
174316,39213,Eliot,2
174316,60928,Ashley,3
174316,23459,Sarah Schipper,4
205601,1216606,Dido Elizabeth Belle,0
205601,207,Lord Mansfield,1
205601,8436,Lady Ashford,2
205601,1249,Lady Mary Murray,3
205601,1639,Lady Mansfield,4
152599,8293,Ewa Cybulski,0
152599,17604,Orlando the Magician,1
152599,73421,Bruno Weiss,2
152599,52776,Belva,3
152599,1142686,Delivery Boy,4
262338,17051,Tom Reed,1
262338,11661,Anna Reed,2
262338,58016,Sarah,3
262338,78423,Khan,4
262338,207,DI John Halden,5
82529,928148,Marisa,0
82529,912632,Svenja,1
82529,928149,Rasul,2
82529,928150,Sandro,3
82529,33985,Markus,4
139519,39995,Brink,0
139519,36594,Alicia,1
139519,70456,Sarah,2
139519,5887,Barbara,3
139519,941301,Agustín,4
16931,87440,Sebastion,0
16931,43286,Dani,1
16931,81015,Kelsey,2
16931,36219,Azra,3
16931,40632,,4
252680,198927,Allyson,0
252680,1328,Sean,1
252680,26996,Sondra,2
252680,142956,Izzy,3
252680,930216,Marco,4
240832,1245,Lucy Miller,0
240832,192,Professor Samuel Norman,1
240832,64880,Mr. Jang,2
240832,2960,Pierre Del Rio,3
240832,7031,The Limey,4
127585,6968,Logan / Wolverine,0
127585,5530,Charles Xavier / Professor X (Young),1
127585,17288,Erik Lehnsherr / Magneto (Young),2
127585,72129,Raven Darkholme / Mystique,3
127585,4587,Ororo Munroe / Storm,4
124905,27428,Ford Brody,0
124905,3899,Dr. Ishiro Serizawa,1
124905,550843,Elle Brody,2
124905,1137,Sandra Brody,3
124905,39658,Vivienne Graham,4
74505,572037,Molly,0
74505,51455,Tim,1
74505,69399,Hannah,2
74505,572038,Samuels,3
74505,1629923,Suzie,4
187596,9281,Meghan Miles,0
187596,11006,Gordon,1
187596,94098,Rose,2
187596,824,Officer Dave,3
187596,131723,Denise,4
188166,209513,Dwight,0
188166,11516,Ben Gaffney,1
188166,92728,Sam,2
188166,1194965,Teddy Cleland,3
188166,1212485,Kris Cleland,4
192132,34847,April,0
192132,1193604,Teddy,1
192132,232006,Fred,2
192132,17051,Mr. B,3
192132,1190917,Emily,4
212231,225695,Nate Norman,0
212231,83276,Topher,1
212231,2372,Barry Lerner,2
212231,54247,Brendan Butler,3
212231,26087,,4
59981,128206,Dorothy (voice),0
59981,707,Scarecrow (voice),1
59981,2387,Tugg (voice),2
59981,12791,Marshall Mallow (voice),3
59981,26485,The Cowardly Lion (voice),4
212778,15277,Carl Casper,0
212778,63522,Inez,1
212778,1259762,Percy,2
212778,5723,Martin,3
212778,1245,Molly,4
113833,103,Ned Weeks,0
113833,5374,Tommy Boatwright,1
113833,66743,Felix Turner,2
113833,1204,Emma Brookner,3
113833,221611,Craig,5
210947,1194750,Audrey,0
210947,1194748,Derek,1
210947,1194749,Clif,2
210947,1205435,Edo,3
210947,1205436,Zachary,4
260202,2440,Johnny Worricker,0
260202,4690,Curtis Pelissier,1
260202,1920,Melanie Fall,2
260202,5469,Prime Minister Alec Beasley,3
260202,1283,Margot Tyrell,4
260339,2440,Johnny Worricker,1
260339,1283,Margot Tyrell,2
260339,5469,Prime Minister Alec Beasley,3
260339,1125,Rollo Madeley,4
260339,351,Jill Tankard,5
232672,69597,Lauren,0
232672,19292,Jim,1
232672,63234,Jen,2
232672,98285,Hilary,3
232672,53256,Nickens,4
198277,103,Dan Mulligan,0
198277,116,Gretta James,1
198277,217371,Dave Kohl,2
198277,130640,Violet Mulligan,3
198277,2229,Miriam Hart,4
166822,17305,Alex Mathis,0
166822,4992,Jose Ramos,1
166822,17774,Lieutenant Karly Brant,2
166822,6719,Major Braxton Tanner,3
166822,7401,Mrs. Jefferson,4
102651,11701,Maleficent,0
102651,18050,Princess Aurora,1
102651,82191,Stefan,2
102651,32987,Diaval,3
102651,36594,Thistletwit,4
192149,110,Chester MacFarland,0
192149,205,Colette MacFarland,1
192149,25072,Rydal Keener,2
192149,46066,Yahya,3
192149,1367568,Lauren,4
254474,176497,Mary,0
254474,1116282,Zoe,1
254474,1384708,Jenn,2
254474,134657,Sam,3
254474,1142822,Buck,4
194722,21657,Edith Martin,0
194722,1271,George Hartman,1
194722,527313,Audrey Martin,2
194722,1174927,Conrad Hartman,3
194722,85139,Justin,4
5157,41711,Lavonia / Lola Langusta,0
5157,41703,Eufaula Roop,1
5157,41699,Super Soul,2
5157,33570,The Very Big Blonde (as Mary Gavin),3
5157,4596,The Man from Small Town U.S.A.,4
258893,26457,Shaggy Rogers (voice),1
258893,15761,Daphne Blake (voice),2
258893,15831,Fred Jones/ Scooby-Doo (voice),3
258893,86314,Velma Dinkley (voice),5
258893,1980,Ms. Richards,6
209249,7056,Kate,0
209249,517,Richard,1
209249,89822,Sophie,2
209249,9191,Jerry,3
209249,9139,Penelope,4
188161,52139,Albert Stark,0
188161,6885,Anna,1
188161,3896,Clinch,2
188161,71070,Louise,3
188161,41686,Foy,4
